IndID	Assay	Phenotype	study_accession	R1_ftp	R2_ftp	R1_aspera	R2_aspera	R1_local	R2_local	notes	IsIn1KG.Phase3	Include	RepNumber	PairedEnd
HG00238	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188333/ERR188333_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188333/ERR188333_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00239	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188112/ERR188112_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188112/ERR188112_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00240	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188370/ERR188370_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188370/ERR188370_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00242	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188053/ERR188053_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188053/ERR188053_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00243	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188411/ERR188411_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188411/ERR188411_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00244	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188448/ERR188448_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188448/ERR188448_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00245	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188159/ERR188159_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188159/ERR188159_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00246	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188271/ERR188271_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188271/ERR188271_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00247	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188106/ERR188106_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188106/ERR188106_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00249	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188456/ERR188456_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188456/ERR188456_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00250	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188080/ERR188080_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188080/ERR188080_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00251	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188154/ERR188154_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188154/ERR188154_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00252	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00253	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188351/ERR188351_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188351/ERR188351_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00255	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00256	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00257	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188323/ERR188323_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188323/ERR188323_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00258	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188242/ERR188242_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188242/ERR188242_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00259	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188378/ERR188378_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188378/ERR188378_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00260	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188185/ERR188185_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188185/ERR188185_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00261	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188130/ERR188130_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188130/ERR188130_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00262	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188057/ERR188057_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188057/ERR188057_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00263	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00264	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188366/ERR188366_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188366/ERR188366_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00265	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00266	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188267/ERR188267_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00267	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188355/ERR188355_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188355/ERR188355_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00268	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00269	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188238/ERR188238_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188238/ERR188238_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00271	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188397/ERR188397_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188397/ERR188397_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00272	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188250/ERR188250_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188250/ERR188250_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00273	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188034/ERR188034_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188034/ERR188034_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00274	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188264/ERR188264_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00275	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188326/ERR188326_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188326/ERR188326_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00276	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188318/ERR188318_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188318/ERR188318_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00277	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188274/ERR188274_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188274/ERR188274_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00278	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188230/ERR188230_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188230/ERR188230_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00280	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188457/ERR188457_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188457/ERR188457_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00281	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188263/ERR188263_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188263/ERR188263_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00282	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00284	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188194/ERR188194_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188194/ERR188194_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00285	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188083/ERR188083_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188083/ERR188083_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00306	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188240/ERR188240_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188240/ERR188240_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00308	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188482/ERR188482_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188482/ERR188482_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00309	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00310	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188205/ERR188205_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188205/ERR188205_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00311	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188121/ERR188121_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188121/ERR188121_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00312	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188346/ERR188346_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188346/ERR188346_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00313	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188123/ERR188123_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188123/ERR188123_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00315	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188023/ERR188023_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188023/ERR188023_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00319	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188300/ERR188300_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188300/ERR188300_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00320	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188046/ERR188046_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188046/ERR188046_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00321	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188045/ERR188045_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188045/ERR188045_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00323	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188255/ERR188255_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188255/ERR188255_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00324	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188113/ERR188113_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188113/ERR188113_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00325	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188218/ERR188218_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188218/ERR188218_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00326	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00327	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188417/ERR188417_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188417/ERR188417_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00328	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188341/ERR188341_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188341/ERR188341_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00329	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00330	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188296/ERR188296_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188296/ERR188296_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00331	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188056/ERR188056_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188056/ERR188056_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00332	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188294/ERR188294_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188294/ERR188294_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00334	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188127/ERR188127_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188127/ERR188127_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00335	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00336	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188033/ERR188033_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188033/ERR188033_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00337	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00338	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188169/ERR188169_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188169/ERR188169_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00339	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188321/ERR188321_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188321/ERR188321_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00341	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188197/ERR188197_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188197/ERR188197_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00342	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00343	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188141/ERR188141_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188141/ERR188141_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00344	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00345	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00346	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00349	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00350	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188031/ERR188031_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188031/ERR188031_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00351	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188124/ERR188124_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188124/ERR188124_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00353	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188340/ERR188340_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188340/ERR188340_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
HG00355	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188029/ERR188029_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188029/ERR188029_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
